6405.00 0.00044
6410.00 0.00058
6415.00 0.00079
6420.00 0.00107
6425.00 0.00147
6430.00 0.00207
6435.00 0.00296
6440.00 0.00436
6445.00 0.0066
6450.00 0.0103
6455.00 0.01667
6460.00 0.0279
6465.00 0.04863
6470.00 0.08623
6475.00 0.14992
6480.00 0.24963
6485.00 0.37826
6490.00 0.51316
6495.00 0.62359
6500.00 0.68743
6505.00 0.70971
6510.00 0.70656
6515.00 0.69326
6520.00 0.67684
6525.00 0.65921
6530.00 0.64008
6535.00 0.61849
6540.00 0.59116
6545.00 0.55406
6550.00 0.4991
6555.00 0.42112
6560.00 0.32396
6565.00 0.22697
6570.00 0.14653
6575.00 0.08813
6580.00 0.05201
6585.00 0.03122
6590.00 0.01934
6595.00 0.01238
6600.00 0.00808
6605.00 0.00541
6610.00 0.00369
6615.00 0.00258
6620.00 0.00186
6625.00 0.0014
6630.00 0.00104
6635.00 0.00081
6640.00 0.00063
6645.00 0.00049
